index,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,car_age,price_per_km
7123,Ford Ecosport 1.5 Diesel Trend,2014,570000,48000,Diesel,Individual,manual,First Owner,21.7,1498.0,98.96,5.0,11,26267.281105990784
7124,Nissan Terrano XL D Option,2018,840000,30000,Diesel,Individual,manual,First Owner,19.87,1461.0,83.14,5.0,7,42274.78610971313
7125,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2010,235000,100000,Diesel,Individual,manual,Second Owner,13.93,2179.0,138.1,7.0,15,16870.064608758075
7126,Mahindra TUV 300 T6,2016,700000,50000,Diesel,Individual,manual,First Owner,18.49,1493.0,100.0,7.0,9,37858.30178474852
7127,Hyundai Santro Xing ABS,2010,140000,40000,Petrol,Individual,manual,Second Owner,19.41878335651954,,,,15,7209.514490669534
7128,Hyundai Grand i10 1.2 Kappa Sportz Option,2018,528000,5000,Petrol,Individual,manual,First Owner,18.9,1197.0,81.86,5.0,7,27936.50793650794
7129,Jeep Compass 2.0 Limited Option,2017,1500000,12000,Diesel,Individual,manual,First Owner,17.1,1956.0,170.0,5.0,8,87719.29824561403
7130,Mahindra Bolero 2011-2019 DI - AC BS III,2016,560000,72000,Diesel,Individual,manual,First Owner,15.96,2523.0,63.0,9.0,9,35087.71929824561
7131,Mahindra Bolero 2011-2019 DI - AC BS III,2016,600000,70000,Diesel,Individual,manual,First Owner,15.96,2523.0,63.0,9.0,9,37593.984962406015
7132,Chevrolet Aveo U-VA 1.2 LS,2007,102000,50000,Petrol,Individual,manual,Second Owner,15.26,1150.0,74.9,5.0,18,6684.141546526867
7133,Mahindra XUV500 W8 AWD,2014,750000,70000,Diesel,Individual,manual,Second Owner,15.1,2179.0,140.0,7.0,11,49668.87417218543
7134,Chevrolet Aveo U-VA 1.2,2010,148000,70000,Petrol,Individual,manual,Third Owner,14.7,1150.0,76.0,5.0,15,10068.027210884355
7135,Maruti Baleno Alpha 1.2,2015,650000,50000,Petrol,Individual,manual,First Owner,21.4,1197.0,83.1,5.0,10,30373.831775700935
7136,Volkswagen Polo Petrol Trendline 1.2L,2012,310000,40000,Petrol,Individual,manual,First Owner,16.47,1198.0,73.9,5.0,13,18822.100789313907
7137,Hyundai Xcent 1.2 Kappa S,2014,480000,30000,Petrol,Individual,manual,First Owner,19.1,1197.0,82.0,5.0,11,25130.89005235602
7138,Maruti Alto 800 VXI,2018,320000,15000,Petrol,Individual,manual,First Owner,24.7,796.0,47.3,5.0,7,12955.465587044535
7139,Honda City i VTEC VX,2015,750000,40000,Petrol,Individual,manual,First Owner,17.4,1497.0,117.3,5.0,10,43103.44827586207
7140,Nissan Micra Active XL Petrol,2017,370000,40000,Petrol,Individual,manual,First Owner,19.49,1198.0,67.04,5.0,8,18984.094407388406
7141,Maruti Swift ZXI,2013,320000,60000,Petrol,Individual,manual,Fourth & Above Owner,18.6,1197.0,85.8,5.0,12,17204.301075268817
7142,Maruti Swift ZXI,2013,420000,67000,Petrol,Individual,manual,First Owner,18.6,1197.0,85.8,5.0,12,22580.645161290322
7143,Maruti Swift Dzire VXi,2010,240000,60000,Petrol,Individual,manual,Second Owner,17.5,1298.0,85.8,5.0,15,13714.285714285714
7144,Datsun RediGO 1.0 S,2017,220000,60000,Petrol,Individual,manual,First Owner,22.5,999.0,67.0,5.0,8,9777.777777777777
7145,Tata Tiago 1.2 Revotron XM,2016,350000,30000,Petrol,Individual,manual,First Owner,23.84,1199.0,84.0,5.0,9,14681.208053691274
7146,Honda Amaze VX i-DTEC,2018,675000,40000,Diesel,Individual,manual,First Owner,25.8,1498.0,98.6,5.0,7,26162.790697674416
7147,Toyota Etios Cross 1.2L G,2016,434999,50000,Petrol,Individual,manual,Second Owner,18.16,1197.0,78.8,5.0,9,23953.689427312776
7148,Honda CR-V 2.0L 2WD AT,2006,125000,200000,Petrol,Individual,automatic,Third Owner,13.1,1997.0,141.1,5.0,19,9541.984732824429
7149,Mahindra KUV 100 mFALCON G80 K6 AW,2016,400000,14000,Petrol,Individual,manual,Second Owner,18.15,1198.0,82.0,6.0,9,22038.56749311295
7150,Chevrolet Tavera Neo 3 9 Str BSIII,2015,425000,70000,Diesel,Individual,manual,First Owner,13.58,2499.0,72.4,9.0,10,31296.023564064802
7151,Maruti Ritz Genus VDi,2010,311000,94000,Diesel,Individual,manual,Second Owner,21.1,1248.0,75.0,5.0,15,14739.336492890994
7152,Chevrolet Tavera Neo 3 10 Seats BSIII,2015,509999,197000,Diesel,Individual,manual,First Owner,13.58,2499.0,72.4,10.0,10,37555.154639175256
7153,Ford Figo 1.5D Trend MT,2015,530000,79000,Diesel,Individual,manual,Second Owner,25.83,1498.0,99.0,5.0,10,20518.776616337593
7154,Skoda Octavia Rider 1.9 AT TDI,2008,210000,120000,Diesel,Individual,manual,Second Owner,18.7,1896.0,66.0,5.0,17,11229.946524064171
7155,Mahindra Marazzo M2 8Str BSIV,2019,977000,30000,Diesel,Individual,manual,First Owner,17.3,1497.0,121.0,8.0,6,56473.988439306355
7156,Maruti Wagon R VXI BS IV,2018,440000,20000,Petrol,Individual,manual,First Owner,20.51,998.0,67.04,5.0,7,21452.94978059483
7157,Maruti Wagon R VXI BS IV,2018,440000,17000,Petrol,Individual,manual,First Owner,20.51,998.0,67.04,5.0,7,21452.94978059483
7158,Hyundai i20 1.2 Spotz,2018,655000,20000,Petrol,Individual,manual,First Owner,18.6,1197.0,81.83,5.0,7,35215.05376344086
7159,Renault KWID RXT Optional,2016,295000,60000,Petrol,Individual,manual,First Owner,25.17,799.0,53.3,5.0,9,11720.301946762018
7160,Hyundai i20 1.2 Spotz,2018,655000,20000,Petrol,Individual,manual,First Owner,18.6,1197.0,81.83,5.0,7,35215.05376344086
7161,Hyundai Getz 1.1 GLE,2007,65000,70000,Petrol,Individual,manual,Third Owner,15.0,1086.0,66.6,5.0,18,4333.333333333333
7162,Tata Hexa XT,2017,1200000,150000,Diesel,Individual,manual,First Owner,17.6,2179.0,153.86,7.0,8,68181.81818181818
7163,Tata Hexa XM,2017,1251000,35000,Diesel,Individual,manual,First Owner,17.6,2179.0,153.86,7.0,8,71079.54545454546
7164,Tata Indigo CS eLX BS IV,2010,200000,60000,Diesel,Individual,manual,First Owner,23.03,1396.0,69.0,5.0,15,8684.324793747286
7165,Hyundai i20 Active 1.4 SX with AVN,2016,750000,40000,Diesel,Individual,manual,First Owner,21.19,1396.0,88.73,5.0,9,35394.05379896177
7166,Maruti Wagon R LXI CNG,2018,400000,60000,CNG,Individual,manual,First Owner,26.6,998.0,58.16,5.0,7,15037.593984962405
7167,Honda Amaze E i-VTEC,2017,475000,57000,Petrol,Individual,manual,First Owner,17.8,1198.0,86.7,5.0,8,26685.393258426964
7168,Tata Indigo VS,2012,110000,120000,Diesel,Individual,manual,Second Owner,17.8,1405.0,70.0,5.0,13,6179.775280898876
7169,Renault KWID 1.0 RXT 02 Anniversary Edition,2017,350000,30000,Petrol,Individual,manual,First Owner,23.01,999.0,67.0,5.0,8,15210.777922642328
7170,Maruti Swift Dzire Tour LDI,2016,450000,175000,Diesel,Individual,manual,First Owner,23.4,1248.0,74.0,5.0,9,19230.76923076923
7171,Tata Indigo LX,2010,150000,90000,Diesel,Individual,manual,First Owner,17.0,1405.0,70.0,5.0,15,8823.529411764706
7172,Tata Indica V2 DLS,2009,80000,110000,Diesel,Individual,manual,Second Owner,17.2,1396.0,53.5,5.0,16,4651.162790697675
7173,Hyundai i20 Magna 1.2,2015,430000,35000,Petrol,Individual,manual,Second Owner,18.6,1197.0,81.83,5.0,10,23118.27956989247
7174,Toyota Innova Crysta 2.4 ZX MT BSIV,2017,1450000,81000,Diesel,Individual,manual,First Owner,13.68,2393.0,147.8,7.0,8,105994.15204678362
7175,Chevrolet Cruze LTZ,2011,360000,100000,Diesel,Individual,manual,First Owner,18.3,1991.0,147.9,5.0,14,19672.131147540982
7176,Tata Hexa XTA,2017,1445000,60000,Diesel,Individual,automatic,First Owner,17.6,2179.0,153.86,7.0,8,82102.27272727272
7177,Honda City i DTec S,2016,670000,60000,Diesel,Individual,manual,First Owner,26.0,1498.0,98.6,5.0,9,25769.23076923077
7178,Mercedes-Benz GLA Class 200,2016,2000000,70000,Petrol,Individual,automatic,First Owner,13.7,1991.0,183.0,5.0,9,145985.401459854
7179,Maruti Swift 1.3 VXi,2010,175000,83000,Petrol,Individual,manual,Second Owner,19.41878335651954,,,,15,9011.893113336917
7180,Honda Amaze S i-Dtech,2015,440000,50000,Diesel,Individual,manual,First Owner,25.8,1498.0,98.6,5.0,10,17054.263565891473
7181,Hyundai i20 1.4 CRDi Era,2012,254999,90000,Diesel,Individual,manual,First Owner,23.0,1396.0,90.0,5.0,13,11086.91304347826
7182,Datsun GO Plus A Option Petrol,2018,530000,65000,Petrol,Individual,manual,First Owner,19.02,1198.0,67.05,7.0,7,27865.40483701367
7183,Mahindra XUV500 W4 1.99 mHawk,2016,890000,40000,Diesel,Individual,manual,Second Owner,16.0,1997.0,140.0,7.0,9,55625.0
7184,Volkswagen Polo Diesel Comfortline 1.2L,2013,280000,80000,Diesel,Individual,manual,Second Owner,22.07,1199.0,73.9,5.0,12,12686.905301314
7185,Maruti Swift Dzire AMT ZXI,2017,725000,35000,Petrol,Individual,automatic,First Owner,21.21,1197.0,81.8,5.0,8,34181.98962753418
7186,Mahindra TUV 300 T8,2016,700000,30000,Diesel,Individual,manual,First Owner,18.49,1493.0,100.0,7.0,9,37858.30178474852
7187,Maruti Zen Estilo LXI BSIII,2007,90000,70000,Petrol,Individual,manual,First Owner,18.2,998.0,67.1,5.0,18,4945.054945054945
7188,Hyundai i10 Magna 1.1L,2015,287000,100000,Petrol,Individual,manual,Second Owner,19.81,1086.0,68.05,5.0,10,14487.632508833924
7189,Hyundai Creta 1.6 SX Automatic,2018,1380000,55000,Petrol,Individual,automatic,First Owner,14.8,1591.0,121.3,5.0,7,93243.24324324324
7190,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,750000,80000,Diesel,Individual,manual,Second Owner,12.99,2494.0,100.6,7.0,12,57736.72055427251
7191,Hyundai Verna 1.4 VTVT,2016,650000,40000,Petrol,Individual,manual,First Owner,17.43,1396.0,105.5,5.0,9,37292.025243832475
7192,Maruti Wagon R LXI BS IV,2013,240000,108916,Petrol,Individual,manual,Second Owner,20.51,998.0,67.04,5.0,12,11701.608971233543
7193,Hyundai EON Magna Optional,2013,290000,40000,Petrol,Individual,manual,Second Owner,21.1,814.0,55.2,5.0,12,13744.075829383886
7194,Hyundai EON Era Plus,2014,229999,80000,Petrol,Individual,manual,First Owner,21.1,814.0,55.2,5.0,11,10900.42654028436
7195,Honda City i DTec VX,2016,1000000,50000,Diesel,Individual,manual,Second Owner,26.0,1498.0,98.6,5.0,9,38461.53846153846
7196,Hyundai Santro Xing GL Plus,2012,200000,90000,Petrol,Individual,manual,Second Owner,17.92,1086.0,62.1,5.0,13,11160.714285714284
7197,Maruti Alto LX,2004,90000,70000,Petrol,Individual,manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,21,4568.527918781726
7198,Hyundai i20 1.4 CRDi Asta,2012,330000,90000,Diesel,Individual,manual,First Owner,23.0,1396.0,90.0,5.0,13,14347.826086956522
7199,Maruti Ritz VDi ABS,2009,200000,70000,Diesel,Individual,manual,First Owner,21.1,1248.0,73.9,5.0,16,9478.67298578199
7200,Mahindra KUV 100 D75 K4 Plus,2018,420000,31000,Diesel,Individual,manual,First Owner,25.32,1198.0,77.0,6.0,7,16587.677725118483
7201,Maruti Swift Dzire VDi,2009,260000,120000,Diesel,Individual,manual,Second Owner,19.3,1248.0,73.9,5.0,16,13471.502590673575
7202,Hyundai i20 Sportz 1.2,2016,590000,40000,Petrol,Individual,manual,First Owner,18.6,1197.0,81.83,5.0,9,31720.430107526878
7203,Maruti Swift VDI BSIV,2015,545000,180000,Diesel,Individual,manual,First Owner,25.2,1248.0,74.0,5.0,10,21626.984126984127
7204,Maruti Wagon R LXI BS IV,2011,210000,90000,Petrol,Individual,manual,Second Owner,18.9,998.0,67.1,5.0,14,11111.111111111111
7205,Honda City 2017-2020 GXi,2008,185000,110000,Petrol,Individual,manual,Second Owner,17.7,1497.0,78.0,5.0,17,10451.977401129943
7206,Maruti Wagon R LXI,2006,125000,59000,Petrol,Individual,manual,Second Owner,18.9,998.0,67.1,5.0,19,6613.756613756615
7207,Hyundai EON Magna Plus,2014,280000,60000,Petrol,Individual,manual,Second Owner,21.1,814.0,55.2,5.0,11,13270.142180094786
7208,Hyundai Santro Xing XO,2005,99000,89500,Petrol,Individual,manual,First Owner,19.41878335651954,,,,20,5098.156675544885
7209,Maruti Wagon R VXI,2005,98000,70000,Petrol,Individual,manual,Second Owner,18.9,998.0,67.1,5.0,20,5185.185185185185
7210,Tata Indica Vista Aqua 1.4 TDI,2009,100000,190000,Diesel,Individual,manual,First Owner,17.0,1405.0,71.0,5.0,16,5882.35294117647
7211,Mahindra Verito Vibe 1.5 dCi D4,2013,250000,180000,Diesel,Individual,manual,First Owner,20.8,1461.0,64.1,5.0,12,12019.23076923077
7212,Toyota Fortuner 3.0 Diesel,2010,750000,150000,Diesel,Individual,manual,Second Owner,11.5,2982.0,171.0,7.0,15,65217.391304347824
7213,Chevrolet Optra Magnum 2.0 LS,2007,160000,130000,Diesel,Individual,manual,Second Owner,16.52,1991.0,123.7,5.0,18,9685.230024213075
7214,Hyundai Verna 1.6 CRDi EX AT,2013,509999,120000,Diesel,Individual,automatic,Second Owner,22.32,1582.0,126.3,5.0,12,22849.417562724015
7215,Tata Indica V2 DL,2009,95000,80000,Diesel,Individual,manual,Second Owner,17.88,1396.0,52.8,5.0,16,5313.199105145414
7216,Hyundai Verna 1.6 SX CRDi (O),2014,525000,80000,Diesel,Individual,manual,Second Owner,22.32,1582.0,126.32,5.0,11,23521.505376344085
7217,Datsun RediGO 1.0 T Option,2017,278000,20000,Petrol,Individual,manual,First Owner,22.5,999.0,67.0,5.0,8,12355.555555555555
7218,Maruti 800 AC,1997,50000,60000,Petrol,Individual,manual,Second Owner,16.1,796.0,37.0,4.0,28,3105.5900621118008
7219,Volkswagen Polo Diesel Highline 1.2L,2011,254999,120000,Diesel,Individual,manual,Third Owner,22.07,1199.0,73.9,5.0,14,11554.10058903489
7220,Maruti Swift Dzire VXI 1.2,2019,675000,10000,Petrol,Individual,manual,First Owner,21.21,1197.0,81.8,5.0,6,31824.611032531822
7221,Maruti Swift Dzire VDI,2016,600000,147000,Diesel,Individual,manual,Second Owner,26.59,1248.0,74.0,5.0,9,22564.87401278676
7222,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,950000,51000,Diesel,Individual,manual,First Owner,25.1,1248.0,88.5,5.0,7,37848.60557768924
7223,Honda City 2017-2020 GXi,2007,229999,60000,Petrol,Individual,manual,Third Owner,17.7,1497.0,78.0,5.0,18,12994.293785310734
7224,Toyota Innova 2.5 G4 Diesel 8-seater,2009,600000,220000,Diesel,Individual,manual,First Owner,12.8,2494.0,102.0,8.0,16,46875.0
7225,Maruti Alto 800 VXI Optional,2017,330000,20000,Petrol,Individual,manual,First Owner,24.7,796.0,47.3,5.0,8,13360.323886639677
7226,Maruti Alto K10 VXI,2017,350000,40000,Petrol,Individual,manual,First Owner,23.95,998.0,67.05,5.0,8,14613.778705636743
7227,Volkswagen Polo 1.2 MPI Comfortline,2016,560000,35000,Petrol,Individual,manual,First Owner,16.2,1199.0,74.0,5.0,9,34567.9012345679
7228,Maruti Wagon R VXI BS IV,2017,440000,30000,Petrol,Individual,manual,First Owner,20.51,998.0,67.04,5.0,8,21452.94978059483
7229,Maruti A-Star Vxi,2011,220000,90000,Petrol,Individual,manual,Second Owner,19.0,998.0,66.1,5.0,14,11578.947368421053
7230,Maruti Swift Dzire ZDI,2017,750000,110000,Diesel,Individual,manual,Second Owner,28.4,1248.0,74.02,5.0,8,26408.450704225354
7231,Mahindra XUV500 W6 2WD,2015,800000,140000,Diesel,Individual,manual,First Owner,15.1,2179.0,140.0,7.0,10,52980.132450331126
7232,Tata Indica V2 DLX,2007,59259,104000,Diesel,Individual,manual,Second Owner,17.2,1396.0,53.5,5.0,18,3445.290697674419
7233,Maruti Baleno Zeta Automatic,2018,740000,9000,Petrol,Individual,automatic,First Owner,21.4,1197.0,83.1,5.0,7,34579.43925233645
7234,Maruti Ignis 1.2 AMT Zeta BSIV,2019,570000,19000,Petrol,Individual,automatic,Second Owner,20.89,1197.0,81.8,5.0,6,27285.782671134515
7235,Maruti Wagon R AMT VXI,2017,430000,20000,Petrol,Individual,automatic,First Owner,20.51,998.0,67.0,5.0,8,20965.382740126766
7236,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,800000,70000,Diesel,Individual,manual,First Owner,24.3,1248.0,88.5,5.0,9,32921.810699588474
7237,Hyundai Grand i10 CRDi Sportz,2015,450000,53000,Diesel,Individual,manual,First Owner,24.0,1120.0,70.0,5.0,10,18750.0
7238,Maruti Swift Dzire VDI,2013,420000,105000,Diesel,Individual,manual,Second Owner,23.4,1248.0,74.0,5.0,12,17948.71794871795
7239,Mahindra Thar DI 4X4 PS,2015,750000,16000,Diesel,Individual,manual,First Owner,18.06,2523.0,63.0,7.0,10,41528.23920265781
7240,Maruti Baleno RS 1.0 Petrol,2019,780000,7200,Petrol,Individual,manual,First Owner,21.1,998.0,100.5,5.0,6,36966.82464454976
7241,Volkswagen Polo Diesel Comfortline 1.2L,2011,320000,77000,Diesel,Individual,manual,Second Owner,22.07,1199.0,73.9,5.0,14,14499.320344358857
7242,Mahindra KUV 100 D75 K8 Dual Tone,2017,690000,40000,Diesel,Individual,manual,First Owner,25.32,1198.0,77.0,6.0,8,27251.18483412322
7243,Maruti Swift Dzire ZDi,2012,375000,70000,Diesel,Individual,manual,Second Owner,19.3,1248.0,73.9,5.0,13,19430.051813471502
7244,Ford Figo 1.2P Sports Edition MT,2017,620000,50000,Petrol,Individual,manual,First Owner,18.12,1196.0,86.8,5.0,8,34216.33554083885
7245,Hyundai Santro Xing GL Plus LPG,2015,300000,85000,LPG,Individual,manual,First Owner,13.45,1086.0,62.1,5.0,10,22304.832713754648
7246,Maruti Eeco 7 Seater Standard BSIV,2016,370000,58000,Petrol,Individual,manual,Second Owner,15.37,1196.0,73.0,7.0,9,24072.869225764476
7247,Mahindra Thar 4X4,2013,770000,85000,Diesel,Individual,manual,First Owner,16.55,2498.0,105.0,7.0,12,46525.67975830816
7248,Hyundai Xcent 1.2 Kappa S Option,2014,500000,65000,Petrol,Individual,manual,First Owner,19.1,1197.0,81.86,5.0,11,26178.010471204187
7249,Mahindra KUV 100 mFALCON D75 K2,2017,450000,120000,Diesel,Individual,manual,First Owner,25.32,1198.0,77.0,6.0,8,17772.511848341233
7250,Hyundai Santro Xing GL Plus,2013,195000,50000,Petrol,Individual,manual,Second Owner,17.92,1086.0,62.1,5.0,12,10881.696428571428
7251,Maruti Wagon R AMT VXI Option,2018,472000,30000,Petrol,Individual,automatic,First Owner,20.51,998.0,67.0,5.0,7,23013.164310092638
7252,Maruti Alto K10 VXI,2014,250000,58000,Petrol,Individual,manual,Second Owner,23.95,998.0,67.05,5.0,11,10438.413361169103
7253,Chevrolet Beat Diesel,2011,165000,70000,Diesel,Individual,manual,Second Owner,25.44,936.0,57.6,5.0,14,6485.8490566037735
7254,Tata Zest Quadrajet 1.3 XT,2018,525000,110000,Diesel,Individual,manual,Second Owner,20.65,1248.0,88.7,5.0,7,25423.728813559323
7255,Maruti Wagon R LXI,2003,145000,65000,Petrol,Individual,manual,Third Owner,18.9,998.0,67.1,5.0,22,7671.957671957673
7256,Tata Indica Vista Quadrajet 90 VX,2013,325000,100000,Diesel,Individual,manual,First Owner,22.3,1248.0,88.8,5.0,12,14573.991031390135
7257,Mahindra Bolero Power Plus ZLX,2017,660000,60000,Diesel,Individual,manual,Second Owner,16.5,1493.0,70.0,7.0,8,40000.0
7258,Ford Classic 1.4 Duratorq CLXI,2014,310000,90000,Diesel,Individual,manual,Second Owner,19.68,1399.0,67.0,5.0,11,15752.032520325203
7259,Mahindra Bolero SLX 4WD BSIII,2008,250000,200000,Diesel,Individual,manual,First Owner,13.6,2523.0,63.0,7.0,17,18382.352941176472
7260,Ford Classic 1.4 Duratorq CLXI,2014,330000,100000,Diesel,Individual,manual,Second Owner,19.68,1399.0,67.0,5.0,11,16768.29268292683
7261,Ford Figo Diesel Titanium,2012,250000,80000,Diesel,Individual,manual,Second Owner,20.0,1399.0,68.0,5.0,13,12500.0
7262,Mahindra NuvoSport N8 AMT,2017,650000,60000,Diesel,Individual,automatic,First Owner,17.45,1493.0,100.0,7.0,8,37249.28366762178
7263,Maruti Alto K10 VXI,2016,305000,40000,Petrol,Individual,manual,First Owner,23.95,998.0,67.05,5.0,9,12734.864300626305
7264,Maruti Ciaz VDi Plus,2015,600000,50000,Diesel,Individual,manual,First Owner,26.21,1248.0,88.5,5.0,10,22892.02594429607
7265,Maruti Wagon R LXI Optional,2015,280000,110000,Petrol,Individual,manual,First Owner,20.51,998.0,67.04,5.0,10,13651.877133105801
7266,Tata Indigo CR4,2011,153000,50000,Diesel,Individual,manual,Second Owner,23.57,1396.0,70.0,5.0,14,6491.302503182011
7267,Mahindra TUV 300 mHAWK100 T8,2018,700000,30000,Diesel,Individual,manual,First Owner,18.49,1493.0,100.0,7.0,7,37858.30178474852
7268,Renault KWID RXL,2017,325000,40000,Petrol,Individual,manual,First Owner,25.17,799.0,53.3,5.0,8,12912.197059992053
7269,Maruti Alto K10 VXI,2016,305000,40000,Petrol,Individual,manual,First Owner,23.95,998.0,67.05,5.0,9,12734.864300626305
7270,Maruti 800 AC,2006,155000,70000,Petrol,Individual,manual,Second Owner,16.1,796.0,37.0,4.0,19,9627.329192546584
7271,Maruti Alto K10 2010-2014 VXI,2012,235000,80000,Petrol,Individual,manual,Third Owner,20.92,998.0,67.1,5.0,13,11233.269598470362
7272,Tata Indica DLS,2005,60000,100000,Diesel,Individual,manual,Fourth & Above Owner,19.41878335651954,,,,20,3089.7919245726575
7273,Maruti Swift VXI Optional,2016,500000,15000,Petrol,Individual,manual,First Owner,20.4,1197.0,81.8,5.0,9,24509.80392156863
7274,Mahindra Bolero DI,2004,120000,150000,Diesel,Individual,manual,Second Owner,13.6,2523.0,63.0,7.0,21,8823.529411764706
7275,Maruti Estilo LXI,2009,155000,63000,Petrol,Individual,manual,Third Owner,19.41878335651954,,,,16,7981.962471812699
7276,Skoda Rapid 1.5 TDI AT Style Plus,2016,675000,88000,Diesel,Dealer,automatic,First Owner,21.66,1498.0,103.52,5.0,9,31163.43490304709
7277,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,950000,80000,Diesel,Dealer,manual,First Owner,12.99,2494.0,100.6,7.0,11,73133.17936874519
7278,Mahindra XUV500 W5 BSIV,2018,1051000,59865,Diesel,Dealer,manual,First Owner,15.1,2179.0,152.87,7.0,7,69602.64900662252
7279,Volkswagen Polo 2015-2019 GT 1.5 TDI,2016,591000,60000,Diesel,Dealer,manual,First Owner,21.49,1498.0,108.5,5.0,9,27501.163331782227
7280,Hyundai i20 Asta 1.4 CRDi,2015,585000,72000,Diesel,Dealer,manual,First Owner,22.54,1396.0,88.73,5.0,10,25953.859804791482
7281,Honda City i-VTEC CVT ZX,2017,1025000,68140,Petrol,Dealer,automatic,First Owner,18.0,1497.0,117.6,5.0,8,56944.444444444445
7282,Maruti Swift VDI,2014,450000,53190,Diesel,Dealer,manual,First Owner,28.4,1248.0,74.0,5.0,11,15845.070422535213
7283,Hyundai i20 2015-2017 Sportz 1.4 CRDi,2014,484999,70100,Diesel,Dealer,manual,First Owner,22.54,1396.0,88.73,5.0,11,21517.25820763088
